region,plant_id_eia
p13,60261
p40,60262
p67,60264
p126,60265
p126,60266
p126,60267
p48,60270
p60,60271
p60,60272
p60,60273
p131,60274
p9,60275
p10,60277
p131,60278
p10,60279
p10,60280
p10,60281
p33,60283
p97,60284
p28,60285
p98,60287
p98,60288
p98,60290
p97,60291
p96,60293
p113,60297
p98,60298
p112,60299
p59,60300
p31,60301
p123,60302
p87,60303
p34,60304
p87,60306
p28,60307
p28,60308
p10,60310
p10,60311
p97,60312
p98,60313
p40,60314
p10,60315
p99,60316
p47,60317
p99,60318
p99,60319
p33,60320
p10,60321
p10,60324
p10,60325
p45,60326
p126,60327
p122,60329
p7,60330
p7,60331
p7,60332
p7,60333
p7,60334
p7,60335
p10,60336
p92,60337
p60,60338
p60,60339
p94,60340
p31,60341
p45,60342
p129,60344
p101,60345
p103,60346
p103,60347
p103,60348
p13,60350
p33,60351
p13,60352
p123,60353
p36,60354
p36,60355
p111,60356
p122,60357
p97,60359
p98,60361
p98,60363
p97,60364
p127,60365
p48,60366
p98,60367
p122,60368
p98,60369
p98,60370
p101,60371
p60,60372
p126,60375
p111,60376
p126,60378
p98,60380
p28,60381
p97,60383
p98,60384
p9,60385
p10,60386
p80,60387
p122,60388
p10,60389
p116,60390
p131,60391
p132,60392
p97,60393
p98,60394
p98,60395
p98,60396
p98,60397
p98,60398
p97,60399
p98,60400
p98,60401
p98,60402
p98,60403
p134,60404
p47,60405
p47,60406
p98,60408
p97,60409
p107,60410
p129,60411
p10,60412
p28,60413
p48,60414
p98,60415
p98,60416
p98,60417
p1,60418
p12,60419
p25,60421
p98,60422
p131,60423
p131,60424
p127,60425
p10,60426
p63,60427
p9,60428
p98,60429
p127,60431
p25,60432
p97,60434
p107,60435
p61,60436
p126,60437
p98,60438
p98,60439
p98,60440
p5,60441
p131,60442
p131,60443
p1,60444
p15,60445
p10,60446
p123,60447
p94,60448
p25,60449
p9,60450
p133,60451
p128,60452
p127,60453
p127,60454
p127,60455
p127,60456
p134,60457
p131,60458
p65,60459
p67,60460
p123,60461
p127,60462
p127,60463
p115,60464
p123,60465
p10,60466
p28,60467
p67,60468
p94,60469
p112,60470
p80,60471
p65,60472
p131,60473
p10,60474
p10,60475
p131,60476
p127,60477
p127,60478
p97,60480
p10,60481
p17,60483
p98,60484
p10,60485
p18,60486
p98,60487
p126,60489
p10,60490
p10,60491
p131,60492
p131,60493
p131,60494
p133,60495
p123,60496
p33,60497
p131,60498
p63,60502
p38,60503
p44,60504
p38,60505
p61,60506
p127,60507
p11,60509
p98,60510
p34,60511
p94,60512
p94,60513
p94,60514
p94,60515
p11,60516
p1,60517
p129,60518
p43,60519
p43,60520
p43,60521
p43,60522
p43,60523
p68,60524
p43,60525
p43,60526
p43,60527
p43,60528
p43,60529
p43,60530
p43,60531
p68,60532
p43,60533
p43,60534
p96,60535
p129,60537
p98,60538
p98,60539
p98,60540
p70,60541
p129,60542
p94,60544
p50,60545
p129,60547
p5,60548
p98,60549
p94,60550
p119,60551
p87,60552
p98,60553
p94,60554
p92,60555
p92,60556
p10,60558
p74,60559
p92,60560
p94,60561
p129,60562
p43,60564
p11,60565
p11,60566
p10,60567
p11,60568
p11,60569
p11,60570
p28,60572
p78,60573
p50,60574
p97,60575
p97,60576
p98,60577
p98,60578
p98,60579
p98,60580
p62,60581
p101,60582
p90,60583
p99,60584
p94,60585
p94,60586
p83,60587
p122,60589
p10,60590
p10,60591
p50,60592
p132,60593
p10,60594
p127,60596
p98,60597
p98,60598
p98,60599
p97,60600
p98,60601
p98,60602
p27,60603
p123,60604
p132,60605
p132,60607
p132,60608
p132,60609
p58,60610
p98,60611
p131,60612
p131,60613
p131,60614
p131,60615
p7,60616
p105,60617
p112,60618
p34,60619
p53,60620
p131,60621
p111,60622
p98,60623
p98,60624
p131,60625
p98,60627
p98,60628
p98,60629
p43,60631
p43,60632
p98,60633
p97,60634
p98,60635
p98,60636
p98,60637
p98,60638
p53,60639
p134,60640
p9,60641
p131,60644
p65,60645
p43,60647
p64,60649
p98,60651
p43,60652
p131,60653
p13,60654
p54,60655
p80,60656
p48,60657
p96,60658
p96,60659
p114,60660
p10,60661
p123,60662
p123,60663
p123,60664
p123,60665
p123,60666
p123,60667
p123,60668
p123,60669
p54,60672
p55,60673
p3,60675
p9,60678
p90,60679
p90,60680
p123,60681
p61,60682
p132,60683
p30,60684
p30,60685
p38,60686
p53,60687
p53,60688
p53,60689
p60,60690
p97,60691
p43,60694
p43,60695
p31,60696
p10,60698
p10,60699
p132,60700
p101,60701
p94,60702
p109,60703
p54,60704
p73,60705
p73,60706
p54,60707
p123,60708
p126,60709
p131,60710
p43,60711
p43,60712
p43,60713
p43,60714
p43,60715
p43,60716
p43,60717
p33,60720
p33,60722
p34,60723
p33,60724
p33,60725
p33,60726
p126,60727
p126,60728
p126,60729
p131,60730
p131,60731
p126,60732
p126,60733
p126,60734
p123,60735
p131,60736
p123,60737
p131,60738
p126,60739
p126,60740
p94,60741
p80,60742
p63,60743
p10,60744
p10,60745
p126,60746
p126,60747
p15,60748
p53,60750
p53,60751
p126,60752
p131,60753
p131,60754
p126,60755
p131,60756
p131,60757
p126,60759
p10,60760
p97,60761
p126,60762
p126,60763
p33,60764
p126,60765
p126,60766
p28,60768
p126,60769
p126,60771
p126,60772
p63,60774
p131,60775
p126,60776
p9,60777
p98,60778
p98,60779
p98,60782
p98,60783
p98,60784
p12,60785
p98,60787
p101,60788
p61,60789
p10,60790
p10,60791
p13,60792
p43,60795
p43,60796
p80,60797
p98,60798
p131,60799
p97,60800
p34,60801
p126,60802
p126,60803
p126,60804
p126,60805
p126,60806
p126,60808
p126,60809
p126,60810
p122,60811
p9,60813
p131,60815
p131,60816
p127,60817
p127,60818
p127,60819
p123,60820
p25,60821
p28,60822
p40,60823
p10,60824
p10,60825
p28,60827
p43,60830
p133,60831
p43,60832
p43,60833
p43,60834
p43,60835
p43,60836
p43,60837
p43,60838
p126,60839
p126,60840
p126,60841
p126,60842
p9,60844
p9,60846
p121,60847
p122,60848
p121,60849
p98,60850
p131,60851
p131,60852
p88,60853
p131,60854
p131,60855
p48,60856
p131,60858
p129,60860
p9,60861
p109,60863
p105,60864
p131,60865
p131,60866
p131,60867
p5,60868
p10,60869
p70,60873
p129,60874
p129,60875
p70,60876
p129,60877
p131,60878
p131,60879
p132,60880
p97,60881
p98,60882
p103,60883
p13,60885
p25,60886
p77,60887
p46,60888
p46,60889
p46,60890
p77,60891
p46,60892
p77,60893
p46,60894
p76,60895
p60,60901
p60,60902
p131,60903
p127,60904
p36,60905
p131,60906
p131,60908
p132,60909
p70,60911
p129,60912
p112,60913
p10,60914
p99,60915
p99,60916
p99,60917
p9,60918
p43,60919
p98,60920
p98,60921
p98,60922
p111,60923
p56,60924
p66,60925
p58,60926
p58,60927
p58,60928
p98,60929
p94,60930
p40,60931
p40,60932
p43,60935
p46,60936
p44,60937
p43,60938
p44,60939
p43,60940
p68,60941
p44,60942
p43,60943
p43,60944
p103,60945
p11,60947
p70,60951
p10,60953
p129,60954
p69,60955
p53,60956
p46,60957
p43,60958
p131,60959
p10,60960
p97,60961
p43,60962
p28,60964
p98,60965
p43,60966
p127,60967
p99,60968
p43,60971
p10,60974
p9,60975
p5,60976
p10,60978
p10,60979
p98,60980
p9,60981
p98,60982
p63,60983
p11,60984
p122,60985
p131,60986
p62,60987
p9,60988
p61,60989
p126,60990
p47,60991
p98,60992
p96,60993
p11,60995
p30,60996
p98,60997
p98,60998
p53,60999
p61,61001
p133,61002
p127,61003
p9,61006
p131,61007
p131,61008
p131,61009
p131,61010
p98,61011
p127,61012
p9,61013
p127,61015
p131,61016
p131,61017
p131,61018
p98,61019
p102,61020
p101,61021
p101,61022
p99,61023
p101,61024
p122,61028
p102,61029
p127,61030
p98,61031
p63,61032
p122,61035
p129,61037
p129,61039
p34,61040
p127,61041
p127,61042
p127,61043
p31,61044
p38,61046
p38,61047
p5,61048
p101,61050
p102,61051
p102,61052
p105,61053
p105,61054
p100,61055
p40,61056
p44,61058
p43,61059
p68,61060
p10,61066
p9,61067
p131,61069
p69,61070
p43,61072
p126,61073
p126,61074
p112,61076
p70,61077
p70,61079
p101,61080
p12,61084
p98,61085
p97,61086
p97,61087
p98,61088
p98,61089
p98,61090
p98,61091
p54,61092
p97,61093
p98,61094
p98,61095
p98,61096
p131,61097
p12,61098
p36,61100
p30,61104
p103,61106
p11,61107
p20,61108
p9,61115
p10,61116
p10,61117
p10,61118
p25,61119
p25,61120
p25,61121
p129,61124
p129,61125
p118,61126
p97,61127
p97,61128
p97,61129
p98,61131
p98,61134
p84,61135
p43,61138
p43,61139
p68,61140
p68,61141
p43,61142
p38,61144
p114,61145
p9,61152
p9,61153
p10,61154
p18,61155
p98,61156
p98,61157
p98,61158
p40,61159
p97,61160
p83,61161
p131,61163
p131,61164
p31,61165
p10,61167
p10,61168
p10,61169
p25,61170
p44,61174
p43,61175
p44,61176
p68,61177
p44,61178
p43,61179
p43,61180
p43,61181
p43,61182
p43,61183
p123,61185
p98,61187
p34,61189
p34,61190
p34,61191
p98,61194
p97,61195
p98,61196
p30,61197
p28,61199
p6,61200
p6,61201
p10,61202
p43,61203
p10,61204
p64,61205
p125,61206
p127,61207
p87,61208
p9,61209
p127,61210
p63,61212
p94,61213
p10,61215
p10,61216
p15,61217
p98,61218
p98,61219
p97,61220
p50,61221
p9,61222
p54,61223
p126,61224
p131,61237
p132,61239
p65,61241
p65,61242
p131,61243
p131,61244
p131,61245
p101,61246
p101,61247
p10,61249
p10,61250
p98,61255
p98,61256
p98,61257
p98,61258
p98,61259
p98,61260
p50,61261
p85,61262
p122,61263
p10,61264
p10,61265
p107,61266
p107,61267
p28,61268
p50,61269
p50,61270
p97,61271
p27,61272
p98,61274
p98,61275
p98,61276
p98,61277
p98,61278
p98,61279
p98,61280
p5,61281
p98,61283
p97,61284
p98,61287
p98,61288
p18,61289
p18,61290
p18,61291
p98,61292
p131,61294
p131,61295
p131,61296
p131,61297
p131,61298
p131,61299
p105,61303
p131,61307
p131,61308
p63,61309
p109,61310
p109,61311
p109,61312
p53,61313
p33,61314
p131,61315
p54,61316
p99,61318
p10,61319
p121,61321
p112,61322
p96,61323
p96,61324
p96,61325
p96,61326
p96,61327
p44,61328
p43,61329
p112,61330
p127,61331
p92,61332
p107,61333
p107,61334
p18,61335
p18,61336
p20,61337
p5,61338
p10,61339
p129,61340
p131,61341
p131,61342
p65,61343
p80,61344
p5,61345
p61,61346
p98,61347
p10,61348
p10,61349
p131,61350
p98,61351
p98,61352
p10,61353
p126,61354
p44,61357
p123,61358
p126,61359
p126,61360
p60,61362
p43,61363
p11,61365
p11,61366
p131,61367
p61,61368
p21,61369
p63,61370
p131,61371
p131,61373
p100,61374
p124,61375
p128,61376
p9,61377
p43,61379
p44,61380
p43,61381
p43,61382
p68,61383
p43,61384
p94,61385
p94,61386
p94,61387
p101,61388
p127,61389
p74,61391
p74,61392
p94,61397
p132,61398
p131,61399
p60,61402
p98,61403
p98,61404
p98,61405
p99,61406
p40,61407
p132,61408
p63,61409
p63,61410
p63,61411
p92,61412
p131,61415
p60,61417
p10,61418
p10,61419
p9,61420
p9,61421
p99,61422
p6,61423
p6,61424
p33,61425
p43,61426
p43,61427
p43,61428
p131,61429
p7,61430
p10,61431
p96,61432
p96,61433
p96,61434
p103,61435
p112,61436
p112,61437
p112,61438
p33,61439
p94,61441
p9,61442
p9,61443
p9,61444
p10,61445
p10,61446
p10,61447
p10,61448
p10,61449
p72,61450
p43,61451
p43,61452
p43,61453
p43,61454
p43,61455
p43,61456
p99,61457
p99,61458
p94,61459
p134,61460
p133,61461
p33,61462
p9,61463
p9,61464
p123,61465
p126,61466
p40,61467
p94,61468
p127,61469
p127,61470
p127,61471
p34,61472
p126,61473
p43,61478
p43,61483
p43,61484
p43,61485
p43,61486
p128,61487
p96,61489
p96,61490
p64,61493
p43,61494
p43,61495
p5,61496
p5,61497
p96,61498
p133,61499
p43,61500
p10,61501
p10,61502
p10,61503
p43,61504
p43,61505
p44,61506
p126,61507
p25,61508
p127,61509
p127,61510
p98,61512
p63,61513
p63,61514
p126,61515
p68,61516
p131,61518
p121,61519
p98,61520
p96,61521
p96,61522
p96,61523
p63,61524
p97,61525
p131,61526
p98,61527
p98,61528
p96,61529
p96,61530
p63,61532
p98,61533
p97,61534
p97,61535
p98,61536
p131,61537
p131,61538
p131,61539
p132,61541
p43,61542
p43,61543
p43,61544
p43,61545
p43,61547
p43,61548
p131,61550
p121,61552
p6,61553
p94,61554
p131,61555
p31,61556
p31,61557
p31,61558
p6,61559
p6,61560
p98,61561
p131,61562
p33,61563
p45,61564
p70,61565
p55,61566
p43,61570
p43,61571
p43,61572
p43,61573
p43,61574
p127,61575
p127,61576
p127,61577
p127,61578
p127,61579
p5,61580
p98,61581
p10,61582
p10,61583
p10,61584
p43,61585
p43,61586
p43,61587
p54,61588
p131,61590
p131,61591
p127,61592
p46,61595
p131,61596
p131,61597
p131,61598
p126,61599
p126,61600
p126,61601
p131,61602
p131,61603
p127,61604
p34,61605
p34,61606
p45,61609
p97,61610
p13,61611
p133,61612
p133,61613
p50,61614
p50,61615
p50,61616
p50,61617
p50,61618
p9,61619
p9,61620
p10,61621
p133,61622
p63,61625
p43,61626
p68,61627
p11,61628
p131,61629
p126,61630
p6,61631
p45,61632
p131,61633
p131,61634
p131,61635
p131,61636
p112,61637
p69,61638
p131,61640
p127,61641
p127,61642
p63,61643
p45,61644
p68,61645
p58,61646
p58,61647
p94,61648
p44,61650
p43,61651
p75,61652
p101,61653
p101,61654
p101,61655
p101,61656
p101,61657
p98,61658
p112,61660
p11,61661
p31,61662
p101,61663
p101,61664
p101,61665
p101,61666
p101,61667
p40,61668
p43,61669
p43,61670
p43,61671
p43,61672
p127,61673
p48,61674
p40,61677
p28,61678
p55,61679
p43,61680
p47,61681
p10,61682
p10,61683
p43,61686
p68,61687
p15,61688
p44,61689
p43,61690
p99,61691
p10,61692
p98,61693
p43,61695
p94,61696
p60,61697
p9,61698
p96,61699
p64,61700
p96,61701
p131,61702
p43,61704
p43,61705
p44,61706
p43,61707
p44,61708
p43,61709
p44,61710
p43,61711
p43,61712
p44,61713
p43,61715
p43,61716
p127,61717
p127,61719
p127,61720
p10,61722
p10,61723
p127,61724
p127,61725
p131,61726
p131,61727
p132,61728
p107,61729
p131,61730
p131,61731
p131,61732
p82,61735
p132,61736
p122,61737
p123,61738
p94,61740
p64,61741
p64,61742
p132,61743
p109,61744
p38,61745
p38,61746
p36,61747
p96,61748
p10,61750
p126,61751
p33,61752
p33,61753
p131,61755
p105,61756
p97,61758
p50,61759
p43,61762
p101,61763
p127,61764
p127,61765
p102,61766
p101,61767
p102,61768
p131,61769
p131,61770
p131,61771
p65,61773
p131,61774
p65,61776
p102,61777
p98,61778
p101,61779
p101,61780
p98,61781
p61,61782
p40,61784
p94,61785
p132,61786
p81,61787
p44,61788
p53,61789
p96,61790
p9,61791
p9,61792
p43,61793
p123,61794
p121,61796
p53,61798
p105,61799
p125,61800
p9,61801
p9,61803
p127,61804
p113,61805
p101,61807
p12,61809
p63,61810
p33,61811
p98,61813
p131,61814
p131,61815
p43,61817
p111,61818
p10,61824
p13,61825
p72,61826
p5,61827
p5,61828
p5,61829
p5,61830
p5,61831
p5,61832
p96,61833
p10,61834
p5,61835
p50,61836
p85,61839
p133,61840
p133,61841
p98,61842
p11,61843
p7,61844
p10,61846
p127,61847
p99,61849
p70,61850
p13,61852
p26,61853
p7,61854
p7,61855
p7,61856
p18,61858
p7,61860
p28,61861
p13,61862
p127,61863
p126,61864
p65,61865
p50,61866
p64,61867
p67,61868
p56,61869
p44,61870
p63,61871
p64,61872
p63,61873
p63,61874
p65,61875
p50,61876
p98,61877
p81,61878
p101,61879
p97,61881
p98,61882
p97,61883
p40,61884
p107,61885
p33,61886
p59,61887
p127,61888
p40,61889
p123,61890
p126,61891
p126,61892
p126,61893
p63,61895
p127,61898
p128,61899
p128,61900
p89,61901
p128,61902
p127,61903
p127,61904
p127,61905
p62,61906
p126,61907
p99,61908
p104,61909
p80,61910
p69,61911
p28,61913
p122,61914
p123,61915
p103,61916
p127,61917
p96,61918
p43,61919
p61,61920
p48,61921
p127,61922
p126,61923
p89,61924
p31,61925
p50,61926
p129,61928
p13,61930
p13,61931
p13,61932
p3,61933
p125,61934
p96,61935
p96,61936
p95,61937
p96,61938
p96,61939
p96,61940
p96,61941
p96,61942
p96,61943
p96,61944
p95,61945
p96,61947
p96,61948
p96,61949
p96,61950
p96,61951
p95,61952
p96,61953
p103,61954
p103,61955
p96,61956
p53,61957
p127,61958
p129,61959
p95,61960
p96,61961
p60,61962
p126,61965
p65,61966
p61,61967
p43,61968
p65,61969
p60,61970
p43,61971
p96,61972
p96,61973
p96,61974
p96,61975
p96,61976
p43,61977
p98,61978
p43,61979
p44,61980
p101,61982
p43,61983
p52,61984
p99,61985
p99,61986
p101,61988
p9,61989
p83,61990
p33,61991
p9,61993
p9,61995
p96,61996
p43,61997
p43,61998
p43,61999
p43,62000
p10,62004
p43,62010
p99,62011
p99,62012
p99,62013
p99,62014
p9,62015
p10,62016
p128,62017
p98,62018
p9,62020
p132,62021
p132,62023
p132,62024
p132,62025
p132,62026
p126,62027
p10,62028
p127,62029
p43,62030
p43,62031
p43,62032
p127,62034
p45,62035
p43,62036
p43,62037
p61,62038
p9,62039
p43,62040
p111,62041
p43,62042
p123,62043
p43,62044
p43,62045
p43,62046
p43,62047
p43,62048
p43,62049
p10,62052
p43,62053
p98,62054
p131,62055
p10,62056
p94,62057
p94,62058
p131,62059
p43,62060
p43,62061
p43,62062
p131,62063
p131,62064
p131,62065
p131,62066
p1,62067
p1,62069
p1,62071
p131,62072
p131,62073
p123,62074
p30,62075
p132,62076
p9,62077
p45,62079
p45,62080
p45,62081
p131,62082
p43,62084
p43,62085
p43,62086
p43,62087
p43,62088
p98,62089
p131,62090
p131,62091
p131,62092
p131,62093
p98,62095
p98,62096
p131,62097
p43,62098
p43,62099
p98,62100
p98,62101
p98,62102
p45,62103
p98,62104
p43,62105
p133,62106
p133,62107
p133,62108
p133,62109
p133,62110
p133,62111
p133,62112
p9,62113
p9,62114
p10,62115
p10,62116
p133,62118
p119,62119
p98,62120
p98,62121
p98,62122
p98,62123
p98,62124
p98,62125
p98,62126
p98,62127
p98,62128
p98,62129
p70,62130
p98,62131
p70,62132
p70,62133
p131,62135
p98,62136
p43,62137
p43,62138
p43,62139
p99,62140
p61,62141
p60,62142
p43,62143
p43,62144
p127,62145
p127,62146
p127,62147
p68,62148
p31,62149
p127,62154
p127,62155
p127,62156
p127,62157
p127,62158
p127,62159
p127,62160
p87,62163
p87,62164
p94,62165
p98,62167
p98,62168
p5,62169
p5,62170
p5,62171
p45,62172
p92,62173
p9,62175
p10,62177
p10,62178
p96,62179
p96,62183
p96,62185
p96,62186
p31,62191
p103,62192
p68,62193
p68,62194
p68,62195
p131,62196
p131,62197
p131,62198
p131,62199
p114,62200
p131,62201
p131,62202
p131,62203
p98,62204
p98,62205
p102,62206
p65,62207
p123,62208
p43,62209
p43,62210
p96,62211
p96,62212
p96,62216
p131,62219
p52,62220
p98,62223
p33,62224
p126,62225
p131,62226
p60,62227
p96,62228
p96,62233
p96,62235
p96,62238
p34,62239
p98,62240
p5,62241
p11,62242
p33,62243
p33,62244
p33,62245
p9,62246
p38,62247
p13,62248
p60,62249
p33,62251
p33,62252
p33,62253
p33,62254
p33,62255
p33,62256
p131,62257
p65,62258
p61,62259
p34,62260
p3,62263
p131,62264
p131,62265
p131,62266
p43,62267
p6,62268
p44,62269
p6,62272
p127,62273
p10,62288
p103,62289
p103,62290
p44,62291
p133,62301
p133,62302
p127,62303
p97,62304
p105,62305
p126,62306
p96,62307
p96,62315
p98,62317
p132,62318
p10,62320
p69,62321
p127,62322
p131,62324
p123,62327
p98,62328
p98,62329
p98,62330
p123,62331
p123,62332
p40,62333
p43,62335
p43,62336
p43,62337
p43,62339
p98,62340
p96,62342
p96,62344
p96,62346
p96,62347
p96,62352
p96,62353
p60,62356
p127,62357
p43,62358
p43,62359
p43,62360
p131,62363
p44,62364
p43,62365
p94,62367
p131,62368
p131,62369
p131,62370
p131,62371
p131,62372
p33,62373
p123,62374
p94,62375
p34,62376
p94,62377
p10,62378
p34,62379
p36,62380
p129,62381
p129,62382
p129,62383
p127,62389
p94,62392
p94,62393
p102,62394
p96,62395
p96,62396
p96,62397
p26,62399
p123,62405
p31,62406
p123,62407
p122,62408
p94,62409
p60,62411
p127,62412
p127,62413
p43,62414
p61,62415
p65,62416
p65,62417
p9,62418
p9,62419
p81,62420
p103,62422
p32,62431
p94,62436
p43,62437
p126,62438
p126,62439
p13,62440
p11,62441
p43,62442
p129,62443
p122,62444
p34,62445
p62,62448
p83,62451
p126,62454
p132,62455
p127,62456
p10,62458
p9,62459
p10,62460
p70,62461
p89,62462
p9,62463
p9,62464
p9,62465
p31,62467
p92,62468
p25,62469
p25,62470
p127,62471
p127,62472
p127,62473
p127,62474
p55,62475
p127,62476
p127,62477
p55,62478
p127,62479
p127,62480
p53,62481
p116,62482
p61,62483
p105,62484
p105,62485
p127,62486
p98,62487
p53,62488
p34,62489
p101,62490
p101,62491
p126,62492
p101,62493
p50,62494
p34,62495
p127,62496
p10,62497
p127,62498
p10,62499
p127,62500
p127,62502
p131,62503
p127,62504
p63,62505
p127,62507
p127,62508
p24,62516
p127,62517
p127,62518
p127,62519
p127,62520
p127,62521
p127,62523
p127,62524
p127,62525
p127,62526
p127,62527
p127,62528
p127,62530
p127,62531
p127,62532
p127,62533
p43,62535
p43,62536
p43,62537
p43,62538
p98,62539
p98,62540
p101,62541
p101,62542
p101,62543
p98,62544
p9,62545
p9,62546
p9,62547
p67,62548
p127,62549
p131,62550
p133,62551
p131,62552
p127,62556
p131,62557
p133,62558
p131,62559
p7,62560
p62,62561
p62,62562
p71,62563
p9,62564
p115,62565
p60,62566
p133,62567
p133,62568
p70,62569
p131,62570
p10,62571
p128,62572
p10,62573
p10,62574
p9,62575
p127,62576
p9,62577
p131,62579
p127,62580
p131,62581
p127,62582
p131,62583
p94,62584
p131,62585
p126,62586
p60,62587
p132,62588
p53,62590
p24,62591
p105,62592
p97,62594
p98,62595
p98,62596
p31,62597
p98,62600
p97,62601
p98,62602
p98,62603
p131,62604
p82,62606
p70,62607
p65,62609
p65,62610
p11,62611
p126,62612
p127,62613
p127,62614
p132,62615
p126,62616
p85,62617
p65,62618
p48,62620
p98,62621
p98,62623
p54,62624
p131,62625
p97,62627
p123,62628
p123,62629
p62,62630
p101,62631
p101,62632
p101,62633
p101,62634
p12,62636
p126,62637
p126,62638
p132,62639
p132,62640
p109,62641
p48,62642
p131,62644
p101,62645
p131,62646
p9,62649
p43,62651
p131,62652
p9,62654
p8,62655
p25,62656
p132,62657
p111,62658
p98,62659
p98,62660
p97,62661
p98,62662
p33,62663
p33,62664
p25,62666
p33,62667
p97,62668
p97,62669
p112,62670
p9,62671
p133,62672
p10,62673
p10,62674
p99,62675
p98,62678
p96,62679
p126,62680
p83,62681
p63,62684
p64,62685
p122,62686
p9,62687
p9,62688
p9,62689
p9,62690
p98,62691
p98,62692
p98,62693
p131,62695
p43,62696
p9,62697
p10,62698
p9,62699
p9,62700
p9,62701
p9,62702
p9,62703
p10,62704
p10,62705
p43,62706
p43,62707
p43,62708
p43,62709
p123,62710
p41,62711
p126,62712
p126,62713
p63,62715
p33,62718
p33,62719
p123,62720
p127,62721
p127,62722
p127,62723
p127,62724
p127,62725
p129,62728
p9,62729
p99,62730
p78,62731
p9,62732
p128,62733
p128,62734
p83,62735
p127,62737
p127,62738
p126,62739
p43,62740
p46,62744
p5,62745
p126,62746
p109,62747
p109,62748
p109,62749
p101,62750
p67,62753
p62,62755
p31,62756
p99,62758
p127,62759
p131,62760
p127,62761
p67,62762
p131,62763
p127,62764
p60,62765
p107,62766
p105,62767
p99,62768
p105,62769
p107,62770
p133,62771
p63,62772
p63,62773
p63,62774
p92,62775
p105,62776
p127,62777
p101,62778
p43,62779
p99,62780
p133,62781
p65,62783
p127,62784
p127,62785
p98,62786
p90,62787
p127,62788
p107,62790
p107,62791
p113,62792
p105,62793
p107,62794
p45,62795
p109,62797
p98,62798
p43,62799
p43,62800
p9,62801
p61,62804
p25,62805
p9,62806
p61,62809
p127,62810
p127,62811
p25,62812
p99,62813
p99,62814
p74,62815
p127,62816
p127,62819
p97,62820
p97,62821
p97,62822
p127,62823
p131,62824
p131,62825
p131,62826
p131,62827
p96,62828
p43,62829
p43,62830
p127,62831
p127,62832
p40,62833
p127,62834
p60,62836
p50,62837
p127,62839
p33,62840
p131,62842
p127,62843
p131,62844
p60,62845
p61,62846
p77,62847
p76,62848
p46,62849
p61,62853
p58,62854
p65,62855
p80,62856
p134,62857
p77,62858
p129,62859
p127,62860
p45,62861
p107,62862
p7,62863
p7,62864
p7,62865
p7,62866
p7,62867
p76,62868
p43,62869
p131,62870
p50,62871
p98,62873
p10,62874
p10,62875
p94,62878
p94,62879
p94,62880
p94,62881
p94,62882
p94,62883
p94,62884
p94,62885
p94,62886
p94,62887
p12,62888
p10,62889
p131,62890
p105,62891
p9,62892
p83,62893
p127,62894
p127,62895
p127,62896
p131,62897
p133,62898
p28,62899
p92,62900
p9,62902
p126,62903
p126,62904
p126,62905
p126,62906
p129,62907
p43,62908
p65,62909
p123,62910
p131,62911
p121,62912
p101,62914
p101,62915
p101,62916
p101,62917
p102,62919
p127,62920
p102,62921
p101,62922
p101,62923
p102,62924
p101,62925
p80,62926
p53,62931
p62,62932
p62,62933
p12,62934
p5,62935
p3,62936
p43,62937
p36,62938
p20,62939
p101,62940
p112,62941
p111,62942
p38,62943
p112,62944
p67,62945
p122,62946
p127,62947
p124,62948
p112,62949
p99,62950
p98,62951
p34,62952
p63,62953
p127,62954
p77,62955
p40,62956
p126,62957
p126,62958
p99,62959
p94,62960
p43,62961
p43,62962
p44,62963
p28,62964
p43,62966
p43,62967
p131,62968
p131,62969
p131,62970
p131,62971
p131,62972
p131,62973
p131,62974
p131,62975
p131,62976
p131,62977
p131,62978
p43,62979
p12,62980
p127,62981
p43,62982
p43,62983
p43,62984
p43,62985
p68,62986
p9,62988
p120,62989
p120,62990
p120,62991
p131,62992
p52,62993
p31,62994
p31,62995
p98,62996
p98,62997
p127,62998
p127,62999
p127,63000
p12,63001
p81,63003
p43,63004
p68,63005
p43,63007
p68,63008
p68,63009
p43,63010
p131,63011
p127,63012
p127,63013
p98,63015
p97,63016
p97,63017
p103,63019
p103,63020
p9,63021
p98,63024
p54,63025
p92,63026
p65,63027
p47,63028
p112,63029
p48,63030
p99,63031
p43,63033
p68,63034
p43,63035
p68,63036
p43,63037
p43,63038
p68,63039
p43,63040
p131,63041
p43,63042
p43,63043
p131,63044
p43,63045
p43,63046
p131,63047
p131,63048
p5,63049
p5,63050
p127,63051
p127,63052
p45,63053
p10,63054
p127,63055
p127,63056
p127,63057
p127,63058
p127,63059
p127,63060
p25,63061
p94,63062
p95,63063
p97,63064
p9,63068
p80,63069
p80,63070
p80,63071
p123,63072
p80,63073
p9,63074
p123,63075
p98,63076
p99,63077
p10,63078
p127,63079
p13,63080
p31,63081
p31,63082
p99,63083
p99,63084
p123,63085
p127,63086
p99,63087
p123,63089
p43,63090
p9,63091
p33,63092
p131,63093
p9,63094
p127,63096
p71,63097
p71,63098
p71,63099
p63,63100
p65,63101
p38,63102
p38,63103
p50,63104
p75,63105
p127,63106
p127,63107
p127,63108
p102,63109
p102,63110
p127,63112
p13,63113
p27,63114
p43,63116
p43,63117
p43,63118
p43,63119
p68,63120
p43,63121
p43,63122
p31,63123
p31,63124
p31,63125
p10,63127
p58,63128
p127,63129
p127,63130
